A¤o;Mes;Provincia;Cant¢n;N£mero de Personas;Fecha de Corte
2023;4;MANABI;MANTA;24;30/4/2023
2023;4;MANABI;PEDERNALES;6;30/4/2023
2023;4;MANABI;PORTOVIEJO;25;30/4/2023
2023;4;MANABI;ROCAFUERTE;2;30/4/2023
2023;4;MANABI;SANTA ANA;1;30/4/2023
2023;4;MANABI;SUCRE;8;30/4/2023
2023;4;MORONA SANTIAGO;GUALAQUIZA;26;30/4/2023
2023;4;MORONA SANTIAGO;HUAMBOYA;1;30/4/2023
2023;4;MORONA SANTIAGO;LIMON INDANZA;5;30/4/2023
2023;4;MORONA SANTIAGO;LOGRO¥O;18;30/4/2023
2023;4;MORONA SANTIAGO;MACAS;135;30/4/2023
2023;4;MORONA SANTIAGO;MORONA;8;30/4/2023
2023;4;MORONA SANTIAGO;PABLO SEXTO;14;30/4/2023
2023;4;MORONA SANTIAGO;PALORA;11;30/4/2023
2023;4;MORONA SANTIAGO;SAN JUAN BOSCO;3;30/4/2023
2023;4;MORONA SANTIAGO;SANTIAGO;10;30/4/2023
2023;4;MORONA SANTIAGO;SUCUA;44;30/4/2023
2023;4;MORONA SANTIAGO;TAISHA;16;30/4/2023
2023;4;MORONA SANTIAGO;TIWINTZA;4;30/4/2023
2023;4;NAPO;ARCHIDONA;15;30/4/2023
2023;4;NAPO;CARLOS JULIO AROSEMENA TOLA;3;30/4/2023
2023;4;NAPO;EL CHACO;11;30/4/2023
2023;4;NAPO;QUIJOS;22;30/4/2023
2023;4;NAPO;TENA;96;30/4/2023
2023;4;ORELLANA;AGUARICO;60;30/4/2023
2023;4;ORELLANA;LA JOYA DE LOS SACHAS;91;30/4/2023
2023;4;ORELLANA;LORETO;14;30/4/2023
2023;4;ORELLANA;PUERTO FRANCISCO DE ORELLANA;420;30/4/2023
2023;4;PASTAZA;ARAJUNO;12;30/4/2023
2023;4;PASTAZA;MERA;20;30/4/2023
2023;4;PASTAZA;PASTAZA;219;30/4/2023
2023;4;PASTAZA;SANTA CLARA;2;30/4/2023
2023;4;PICHINCHA;CAYAMBE;18;30/4/2023
2023;4;PICHINCHA;MEJIA;7;30/4/2023
2023;4;PICHINCHA;PEDRO MONCAYO;6;30/4/2023
2023;4;PICHINCHA;PEDRO VICENTE MALDONADO;3;30/4/2023
2023;4;PICHINCHA;PUERTO QUITO;1;30/4/2023
2023;4;PICHINCHA;QUITO;1034;30/4/2023
2023;4;PICHINCHA;RUMI¥AHUI;25;30/4/2023
2023;4;PICHINCHA;SAN MIGUEL DE LOS BANCOS;2;30/4/2023
2023;4;SANTA ELENA;LA LIBERTAD;16;30/4/2023
2023;4;SANTA ELENA;SALINAS;12;30/4/2023
2023;4;SANTA ELENA;SANTA ELENA;19;30/4/2023
2023;4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;1;30/4/2023
2023;4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;56;30/4/2023
2023;4;SUCUMBIOS;CASCALES;6;30/4/2023
2023;4;SUCUMBIOS;CUYABENO;39;30/4/2023
2023;4;SUCUMBIOS;GONZALO PIZARRO;7;30/4/2023
2023;4;SUCUMBIOS;LAGO AGRIO;192;30/4/2023
2023;4;SUCUMBIOS;NUEVA LOJA;29;30/4/2023
2023;4;SUCUMBIOS;PUTUMAYO;31;30/4/2023
2023;4;SUCUMBIOS;SHUSHUFINDI;80;30/4/2023
2023;4;SUCUMBIOS;SUCUMBIOS;3;30/4/2023
2023;4;TUNGURAHUA;AMBATO;123;30/4/2023
2023;4;TUNGURAHUA;BA¥OS DE AGUA SANTA;5;30/4/2023
2023;4;TUNGURAHUA;CEVALLOS;1;30/4/2023
2023;4;TUNGURAHUA;PATATE;1;30/4/2023
2023;4;TUNGURAHUA;SAN PEDRO DE PELILEO;5;30/4/2023
2023;4;TUNGURAHUA;SANTIAGO DE PILLARO;1;30/4/2023
2023;4;TUNGURAHUA;TISALEO;2;30/4/2023
2023;4;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;20;30/4/2023
2023;4;ZAMORA CHINCHIPE;CHINCHIPE;28;30/4/2023
2023;4;ZAMORA CHINCHIPE;EL PANGUI;143;30/4/2023
2023;4;ZAMORA CHINCHIPE;NANGARITZA;5;30/4/2023
2023;4;ZAMORA CHINCHIPE;PALANDA;8;30/4/2023
2023;4;ZAMORA CHINCHIPE;PAQUISHA;11;30/4/2023
2023;4;ZAMORA CHINCHIPE;YACUAMBI;8;30/4/2023
2023;4;ZAMORA CHINCHIPE;YANTZAZA;179;30/4/2023
2023;4;ZAMORA CHINCHIPE;ZAMORA;107;30/4/2023
2023;5;AZUAY;CUENCA;170;31/5/2023
2023;5;EL ORO;MACHALA;0;31/5/2023
2023;5;PASTAZA;PASTAZA;2;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;COTOPAXI;LATACUNGA;0;31/5/2023
2023;5;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;0;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;CARCHI;MONTUFAR;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;LOJA;LOJA;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;1;31/5/2023
2023;5;BOLIVAR;ECHEANDIA;1;31/5/2023
2023;5;CA¥AR;AZOGUES;1;31/5/2023
2023;5;BOLIVAR;ECHEANDIA;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;BOLIVAR;ECHEANDIA;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;ORELLANA;AGUARICO;4;31/5/2023
2023;5;GUAYAS;NOBOL;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;EL PANGUI;1;31/5/2023
2023;5;PICHINCHA;QUITO;1;31/5/2023
2023;5;PICHINCHA;QUITO;1;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;MORONA SANTIAGO;GUALAQUIZA;1;31/5/2023
2023;5;MORONA SANTIAGO;GUALAQUIZA;1;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;SUCUMBIOS;SHUSHUFINDI;1;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;1;31/5/2023
2023;5;EL ORO;MACHALA;15;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;3;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;1;31/5/2023
2023;5;PASTAZA;PASTAZA;5;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;0;31/5/2023
2023;5;CHIMBORAZO;RIOBAMBA;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;ESMERALDAS;ESMERALDAS;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;PALANDA;1;31/5/2023
2023;5;SUCUMBIOS;SHUSHUFINDI;1;31/5/2023
2023;5;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;0;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;PICHINCHA;QUITO;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;TUNGURAHUA;SAN PEDRO DE PELILEO;0;31/5/2023
2023;5;CHIMBORAZO;PALLATANGA;1;31/5/2023
2023;5;ZAMORA CHINCHIPE;EL PANGUI;2;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;0;31/5/2023
2023;5;EL ORO;SANTA ROSA;0;31/5/2023
2023;5;TUNGURAHUA;BA¥OS DE AGUA SANTA;0;31/5/2023
2023;5;PASTAZA;MERA;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;COTOPAXI;LATACUNGA;1;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;IMBABURA;IBARRA;1;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;0;31/5/2023
2023;5;PASTAZA;PASTAZA;1;31/5/2023
2023;5;SUCUMBIOS;SHUSHUFINDI;5;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;ORELLANA;LA JOYA DE LOS SACHAS;0;31/5/2023
2023;5;PASTAZA;PASTAZA;1;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/5/2023
2023;5;ZAMORA CHINCHIPE;ZAMORA;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;ZAMORA;0;31/5/2023
2023;5;PICHINCHA;CAYAMBE;0;31/5/2023
2023;5;PICHINCHA;PEDRO VICENTE MALDONADO;0;31/5/2023
2023;5;NAPO;ARCHIDONA;9;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;SUCUMBIOS;LAGO AGRIO;1;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;SUCUMBIOS;CUYABENO;0;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;EL ORO;MACHALA;0;31/5/2023
2023;5;EL ORO;MACHALA;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;1;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;CHIMBORAZO;RIOBAMBA;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;EL PANGUI;4;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;BOLIVAR;GUARANDA;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;0;31/5/2023
2023;5;PASTAZA;PASTAZA;0;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;PASTAZA;PASTAZA;0;31/5/2023
2023;5;EL ORO;MACHALA;0;31/5/2023
2023;5;PICHINCHA;QUITO;1;31/5/2023
2023;5;CHIMBORAZO;RIOBAMBA;0;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;TUNGURAHUA;AMBATO;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;3;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;PICHINCHA;QUITO;1;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/5/2023
2023;5;SUCUMBIOS;NUEVA LOJA;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;2;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;2;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;2;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;AZUAY;CUENCA;1;31/5/2023
2023;5;ORELLANA;LA JOYA DE LOS SACHAS;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;LOS RIOS;BUENA FE;0;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;CA¥AR;AZOGUES;2;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;TUNGURAHUA;AMBATO;1;31/5/2023
2023;5;PICHINCHA;QUITO;58;31/5/2023
2023;5;MORONA SANTIAGO;TIWINTZA;1;31/5/2023
2023;5;TUNGURAHUA;AMBATO;1;31/5/2023
2023;5;MORONA SANTIAGO;TIWINTZA;1;31/5/2023
2023;5;PICHINCHA;QUITO;1;31/5/2023
2023;5;MORONA SANTIAGO;MACAS;0;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;NAPO;ARCHIDONA;7;31/5/2023
2023;5;CHIMBORAZO;RIOBAMBA;0;31/5/2023
2023;5;MANABI;MANTA;0;31/5/2023
2023;5;PASTAZA;MERA;1;31/5/2023
2023;5;IMBABURA;IBARRA;1;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;SUCUMBIOS;SHUSHUFINDI;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;EL PANGUI;1;31/5/2023
2023;5;SUCUMBIOS;PUTUMAYO;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;EL PANGUI;1;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;ZAMORA;2;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;EL PANGUI;2;31/5/2023
2023;5;ZAMORA CHINCHIPE;EL PANGUI;1;31/5/2023
2023;5;MORONA SANTIAGO;MACAS;1;31/5/2023
2023;5;SUCUMBIOS;LAGO AGRIO;4;31/5/2023
2023;5;BOLIVAR;GUARANDA;1;31/5/2023
2023;5;SUCUMBIOS;LAGO AGRIO;0;31/5/2023
2023;5;PICHINCHA;QUITO;1;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;1;31/5/2023
2023;5;SUCUMBIOS;LAGO AGRIO;0;31/5/2023
2023;5;BOLIVAR;GUARANDA;2;31/5/2023
2023;5;CARCHI;TULCAN;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;MANABI;MANTA;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;CHINCHIPE;7;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;TUNGURAHUA;AMBATO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;COTOPAXI;LATACUNGA;0;31/5/2023
2023;5;AZUAY;PAUTE;0;31/5/2023
2023;5;NAPO;TENA;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;EL PANGUI;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;LOS RIOS;BABAHOYO;0;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;NAPO;EL CHACO;1;31/5/2023
2023;5;SUCUMBIOS;LAGO AGRIO;3;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;IMBABURA;IBARRA;1;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;LOJA;LOJA;0;31/5/2023
2023;5;AZUAY;CUENCA;1;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;SUCUMBIOS;LAGO AGRIO;1;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;EL PANGUI;1;31/5/2023
2023;5;PICHINCHA;QUITO;2;31/5/2023
2023;5;PICHINCHA;QUITO;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;TUNGURAHUA;AMBATO;0;31/5/2023
2023;5;PASTAZA;PASTAZA;0;31/5/2023
2023;5;NAPO;TENA;1;31/5/2023
2023;5;SUCUMBIOS;LAGO AGRIO;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;PASTAZA;PASTAZA;0;31/5/2023
2023;5;SUCUMBIOS;CUYABENO;1;31/5/2023
2023;5;SANTA ELENA;SANTA ELENA;0;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;1;31/5/2023
2023;5;LOS RIOS;QUEVEDO;0;31/5/2023
2023;5;SUCUMBIOS;LAGO AGRIO;1;31/5/2023
2023;5;SUCUMBIOS;LAGO AGRIO;2;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PASTAZA;PASTAZA;1;31/5/2023
2023;5;SUCUMBIOS;LAGO AGRIO;1;31/5/2023
2023;5;SUCUMBIOS;SHUSHUFINDI;0;31/5/2023
2023;5;ORELLANA;LA JOYA DE LOS SACHAS;1;31/5/2023
2023;5;PASTAZA;PASTAZA;1;31/5/2023
2023;5;IMBABURA;IBARRA;2;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;1;31/5/2023
2023;5;EL ORO;MACHALA;0;31/5/2023
2023;5;MORONA SANTIAGO;TAISHA;0;31/5/2023
2023;5;PICHINCHA;QUITO;1;31/5/2023
2023;5;PICHINCHA;MEJIA;1;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;2;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;NAPO;ARCHIDONA;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;LOJA;LOJA;0;31/5/2023
2023;5;EL ORO;MACHALA;0;31/5/2023
2023;5;COTOPAXI;LATACUNGA;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;2;31/5/2023
2023;5;PASTAZA;PASTAZA;1;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;0;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;PAQUISHA;1;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;PAQUISHA;6;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;IMBABURA;IBARRA;0;31/5/2023
2023;5;IMBABURA;ANTONIO ANTE;0;31/5/2023
2023;5;TUNGURAHUA;AMBATO;1;31/5/2023
2023;5;ZAMORA CHINCHIPE;PAQUISHA;1;31/5/2023
2023;5;PASTAZA;MERA;1;31/5/2023
2023;5;NAPO;EL CHACO;4;31/5/2023
2023;5;SUCUMBIOS;LAGO AGRIO;1;31/5/2023
2023;5;COTOPAXI;SALCEDO;0;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;AZUAY;CUENCA;0;31/5/2023
2023;5;GUAYAS;DURAN;0;31/5/2023
2023;5;MORONA SANTIAGO;PALORA;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;AZUAY;CUENCA;1;31/5/2023
2023;5;SUCUMBIOS;PUTUMAYO;1;31/5/2023
2023;5;SANTA ELENA;SANTA ELENA;1;31/5/2023
2023;5;SANTA ELENA;SANTA ELENA;0;31/5/2023
2023;5;MORONA SANTIAGO;MACAS;3;31/5/2023
2023;5;MANABI;PORTOVIEJO;0;31/5/2023
2023;5;SANTA ELENA;SANTA ELENA;0;31/5/2023
2023;5;TUNGURAHUA;AMBATO;0;31/5/2023
2023;5;TUNGURAHUA;AMBATO;1;31/5/2023
2023;5;ORELLANA;LA JOYA DE LOS SACHAS;5;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;2;31/5/2023
2023;5;TUNGURAHUA;AMBATO;0;31/5/2023
2023;5;MORONA SANTIAGO;TAISHA;1;31/5/2023
2023;5;EL ORO;MACHALA;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;SUCUMBIOS;SHUSHUFINDI;18;31/5/2023
2023;5;SUCUMBIOS;SHUSHUFINDI;3;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;SUCUMBIOS;SHUSHUFINDI;3;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;LOS RIOS;BUENA FE;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;ORELLANA;LA JOYA DE LOS SACHAS;1;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/5/2023
2023;5;AZUAY;SIGSIG;0;31/5/2023
2023;5;PICHINCHA;QUITO;1;31/5/2023
2023;5;SUCUMBIOS;LAGO AGRIO;1;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;SUCUMBIOS;LAGO AGRIO;0;31/5/2023
2023;5;TUNGURAHUA;AMBATO;0;31/5/2023
2023;5;SUCUMBIOS;LAGO AGRIO;1;31/5/2023
2023;5;TUNGURAHUA;AMBATO;1;31/5/2023
2023;5;CHIMBORAZO;CUMANDA;1;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;TUNGURAHUA;AMBATO;1;31/5/2023
2023;5;NAPO;TENA;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;MORONA SANTIAGO;MACAS;0;31/5/2023
2023;5;MORONA SANTIAGO;MACAS;0;31/5/2023
2023;5;MORONA SANTIAGO;MACAS;0;31/5/2023
2023;5;MORONA SANTIAGO;MACAS;0;31/5/2023
2023;5;MORONA SANTIAGO;MACAS;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;MORONA SANTIAGO;MACAS;0;31/5/2023
2023;5;EL ORO;MACHALA;0;31/5/2023
2023;5;MORONA SANTIAGO;MACAS;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;EL ORO;MACHALA;1;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;EL ORO;MACHALA;5;31/5/2023
2023;5;SUCUMBIOS;NUEVA LOJA;1;31/5/2023
2023;5;SUCUMBIOS;NUEVA LOJA;3;31/5/2023
2023;5;AZUAY;SANTA ISABEL;1;31/5/2023
2023;5;AZUAY;SANTA ISABEL;1;31/5/2023
2023;5;IMBABURA;IBARRA;1;31/5/2023
2023;5;AZUAY;SANTA ISABEL;1;31/5/2023
2023;5;PICHINCHA;QUITO;1;31/5/2023
2023;5;SUCUMBIOS;LAGO AGRIO;4;31/5/2023
2023;5;AZUAY;SANTA ISABEL;1;31/5/2023
2023;5;ZAMORA CHINCHIPE;EL PANGUI;1;31/5/2023
2023;5;AZUAY;SANTA ISABEL;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;SUCUMBIOS;SHUSHUFINDI;1;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;ZAMORA CHINCHIPE;YANTZAZA;1;31/5/2023
2023;5;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;0;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;PICHINCHA;QUITO;0;31/5/2023
2023;5;SUCUMBIOS;SHUSHUFINDI;1;31/5/2023
2023;5;LOJA;LOJA;0;31/5/2023
2023;5;GUAYAS;GUAYAQUIL;0;31/5/2023
2023;5;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/5/2023
2023;5;MORONA SANTIAGO;MACAS;1;31/5/2023
2023;5;TUNGURAHUA;AMBATO;1;31/5/2023
